product_id,product_title,cat_slugs,origin_slugs,brand_slugs,ingredient_slugs,concerns_assigned,confidence,skip_reason,notes
61691,Phytotree Radiance Foundation 50 ml - N23-Medium Beige,"makeup-cosmetics,foundation",south-korea,phytotree-radiance,,SKIP,SKIP,makeup-only,
61692,Raip R3 Argan Hair Oil 100 ml - OCEAN BLUE,"hair-oil,hair-care,hair-personal-care",south-korea,raip,,SKIP,SKIP,no-signal,
61693,Raip R3 Argan Hair Oil 100 ml - UNSCENTED,"hair-oil,hair-care,hair-personal-care",south-korea,raip,,SKIP,SKIP,no-signal,
61694,Raip R3 Argan Hair Oil 100 ml - WHITE SOAP,"hair-oil,hair-care,hair-personal-care",south-korea,raip,,SKIP,SKIP,no-signal,
61700,Syoss Algae Root Strengthening Shampoo 680 ml,"shampoos,hair-care,hair-personal-care",japan,syoss-algae-root,,SKIP,SKIP,no-signal,
61702,Kerasys Red Propolis Root Care Shampoo 1L,"shampoos,hair-care,hair-personal-care",south-korea,kerasys-red,propolis,acne-blemish|brightening,MED,,"L2:propolis→acne-blemish,brightening"
61711,BI-ES Viva La Dolce Eau De Parfum 100 ml Ship,"fragrances,hair-personal-care",poland,bi-es-viva-la,,SKIP,SKIP,no-signal,
61713,BI-ES Berry Darling Eau De Parfum 100 ml Ship,"fragrances,hair-personal-care",poland,bi-es-berry-darling,,SKIP,SKIP,no-signal,
61715,Holika Holika Daily Fresh Olive Cleansing Tissue 300 g,korean-beauty,south-korea,holika-holika,,SKIP,LOW,,L4:skincare-fallback
61716,Enprani Super Aqua Cream 200ml,korean-beauty,south-korea,enprani,,SKIP,LOW,,L4:skincare-fallback
61718,Oriox Aroma Perfume Mist 15ml - COTTON & MUSK,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61719,Oriox Aroma Perfume Mist 15ml - FLOWER SOAP,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61720,Oriox Aroma Perfume Mist 15ml - JUICY CANDY,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61721,Oriox Aroma Perfume Mist 15ml - OCEAN SPARKLE,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61722,Oriox Aroma Perfume Mist 15ml - OMNIA WOODY,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61724,Oriox Aroma Perfume Mist 15ml - VIOLET DREAM,"fragrances,hair-personal-care",south-korea,oriox-aroma,,SKIP,SKIP,non-skin-product,
61726,Medicube Age-R Booster Pro - BLACK,"korean-beauty,serums-ampoules-essences",south-korea,medicube-age-r,,SKIP,LOW,,L4:skincare-fallback
61727,Medicube Age-R Booster Pro - PINK,"korean-beauty,serums-ampoules-essences",south-korea,medicube-age-r,,SKIP,LOW,,L4:skincare-fallback
61735,Plu 365 Body Scrub 100g - RASPBERRY,"body-wash,hair-personal-care,bath-body",south-korea,plu,,SKIP,LOW,,L4:skincare-fallback
61738,Plu 365 Body Scrub 100g - COTTON MUSK,"body-wash,hair-personal-care,bath-body",south-korea,plu,,SKIP,LOW,,L4:skincare-fallback
61744,Ottogi Yeul Ramen 120g,korean-beauty,south-korea,ottogi-yeul-ramen,,SKIP,LOW,,L4:skincare-fallback
61748,Elastine Protein Clinic Damage Care Shampoo 855 ml,"shampoos,hair-care,hair-personal-care",south-korea,elastine,,SKIP,SKIP,no-signal,
61750,K-Secret Seoul 1988 Essence: Snail Mucin 97% + Rice 100 ml,"korean-beauty,serums-ampoules-essences",south-korea,k-secret-seoul-1988,snail-mucin,anti-aging-repair|dryness-hydration,MED,,"L2:snail-mucin→anti-aging-repair,dryness-hydration"
61756,Daily Comma Most Eau De Parfum 30 ml - Cotton White,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61757,Daily Comma Most Eau De Parfum 30 ml - Muguet Vanilla,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61758,Daily Comma Most Eau De Parfum 30 ml - Musk Muhwagua,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61759,Daily Comma Most Eau De Parfum 30 ml - Signal Berry,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61760,Daily Comma Most Eau De Parfum 30 ml - Tender Paris,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61763,Nivea Dry Comfort Roll On (Deodorants) 25 ml,"hair-personal-care,personal-hygiene",germany,nivea,,SKIP,SKIP,non-skin-product,
61767,Barulab Black Clay Cleansing Foam 100 ml,"korean-beauty,face-cleansers",south-korea,barulab-black,,SKIP,LOW,,L4:skincare-fallback
61770,Daily Comma Eau De Parfum 30 ml - Misty Garden,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,LOW,,L4:skincare-fallback
61772,Daily Comma Eau De Parfum 30 ml - Naive Musk,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61774,Daily Comma Eau De Parfum 30 ml - Vanta Wood,"fragrances,hair-personal-care",south-korea,daily-comma,,SKIP,SKIP,no-signal,
61780,RYO Shampoo For Scalp & Hair Root Strength ( Hair Loss Care ) 490 ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,ryo,,SKIP,LOW,,L4:skincare-fallback
61782,on the body Blooming Cherry Blossom Scent Body Wash 875 ml,"body-wash,hair-personal-care,bath-body",south-korea,on-the-body,,SKIP,LOW,,L4:skincare-fallback
61786,Cnp Laboratory Propolis Treatment Ampule Essence 50 ml,"korean-beauty,serums-ampoules-essences",south-korea,cnp-laboratory,propolis,acne-blemish|brightening,MED,,"L2:propolis→acne-blemish,brightening"
61802,on the body Veilment Natural Spa Dead Sea Salt Scrub Body Wash Lime Basil Scent 400 ml,"body-wash,hair-personal-care,bath-body",south-korea,on-the-body,,SKIP,LOW,,L4:skincare-fallback
61812,Dr Althea 345 Relief Cream 15ml,korean-beauty,south-korea,dr-althea,,SKIP,LOW,,L4:skincare-fallback
61822,Loreal Elvive Hydra Hyaluronic Moisture Plump Hair Serum 150ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",france,loreal,hyaluronic-acid,dryness-hydration,MED,,L2:hyaluronic-acid→dryness-hydration
61826,LOreal Elvive Hydra Hyaluronic 8 Sceond Wonder Water Lamellar Conditioner 200ml,"hair-conditioners,hair-care,hair-personal-care",france,loreal,hyaluronic-acid,dryness-hydration,MED,,L2:hyaluronic-acid→dryness-hydration
61828,cetaphil extra gentle daily scrub 178ml,,usa,cetaphil,,SKIP,LOW,,L4:skincare-fallback
61832,Cetaphil Very High Protection Light Gel Sun SPF50 Plus 50ml,,usa,cetaphil,,sunscreen,MED,,"L3:"" spf""→sunscreen"
61838,CeraVe Anti-Dandruff Hydrating Shampoo 355ml,"shampoos,hair-care,hair-personal-care",usa,cerave,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
61844,CeraVe Gentle Hydrating Shampoo 355ml,"shampoos,hair-care,hair-personal-care",usa,cerave,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
61846,THE FACE SHOP The Therapy Vegan Blending Serum 20ml,"korean-beauty,serums-ampoules-essences",south-korea,the-face-shop,,SKIP,LOW,,L4:skincare-fallback
61848,The Face Shop The Therapy Vegan Blending Toner 100ml,"korean-beauty,toners-mists",south-korea,the-face-shop,,SKIP,LOW,,L4:skincare-fallback
61850,The Face Shop The Therapy Vegan Blending Cream 30ml,korean-beauty,south-korea,the-face-shop,,SKIP,LOW,,L4:skincare-fallback
61852,Pyunkang Yul Kids &#038; Baby Cream 400ml,"korean-beauty,mother-baby-care,baby-skincare",south-korea,pyunkang-yul,,SKIP,LOW,,L4:skincare-fallback
61860,Dr.Ceuracle Jeju Matcha Tea Essence 150ml,"korean-beauty,serums-ampoules-essences",south-korea,drceuracle-jeju-matcha,,SKIP,LOW,,L4:skincare-fallback
61866,Atomy Body Care Body Lotion 300ml,"body-lotion,hair-personal-care,bath-body",south-korea,atomy,,SKIP,LOW,,L4:skincare-fallback
61878,Aveeno Baby Daily Care Hair &#038; Body Wash 250ml,"body-wash,hair-personal-care,bath-body",usa,aveeno,,SKIP,LOW,,L4:skincare-fallback
61886,Celimax The Real Noni Energy Ampoule 10ml,"korean-beauty,serums-ampoules-essences",south-korea,celimax-the-real,,SKIP,LOW,,L4:skincare-fallback
61914,Celimax The Real Noni Energy Ampoule 50ml,"korean-beauty,serums-ampoules-essences",south-korea,celimax-the-real,,SKIP,LOW,,L4:skincare-fallback
61916,Celimax The Real Noni Refresh Clay Mask 120g,"wash-off-mask,korean-beauty",south-korea,celimax-the-real,,SKIP,LOW,,L4:skincare-fallback
61924,APLB Tranexamic Acid Niacinamide Body Lotion 300ml,"body-lotion,korean-beauty,hair-personal-care,bath-body",south-korea,aplb,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
61946,ANUA PEACH NIACIN SPREAD CLEANSING FOAM 150ml,"korean-beauty,face-cleansers",south-korea,anua,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
61966,Bad Skin Long and Tinting Lash Serum 10g,"korean-beauty,serums-ampoules-essences",south-korea,bad-skin,,SKIP,LOW,,L4:skincare-fallback
61988,BAD SKIN Milk Bomb Eraser Cleansing Foam 20ml mini,"korean-beauty,face-cleansers",south-korea,bad-skin,,SKIP,LOW,,L4:skincare-fallback
61996,Shiseido Fino Premium Touch Conditioner 550ml,"hair-conditioners,japanese-beauty,hair-care,hair-personal-care",japan,shiseido,,SKIP,LOW,,L4:skincare-fallback
62002,Roothair Salt Scalp Scaling Shampoo 300ml,"shampoos,hair-care,hair-personal-care",south-korea,roothair,,SKIP,SKIP,no-signal,
62006,Ruthair Volume Ceraleaf Barrier Clinic Shampoo 295ml,"shampoos,hair-care,hair-personal-care",south-korea,ruthair-volume-ceraleaf,,SKIP,SKIP,no-signal,
62016,MOEV ANNURCATIN TREATMENT 200g,korean-beauty,south-korea,moev,,SKIP,LOW,,L4:skincare-fallback
62018,MOEV ANNURCATIN SHAMPOO 300ml,"shampoos,hair-care,hair-personal-care",south-korea,moev,,SKIP,SKIP,no-signal,
62020,JULYME DAMAGE CARE PERFUME TREATMENT FULL BLOOM 500ml,"fragrances,hair-personal-care",south-korea,julyme,,SKIP,SKIP,non-skin-product,
62022,JULYME Damage Care Perfume Shampoo 500ml #Sunset Freesia,"shampoos,fragrances,hair-care,hair-personal-care",south-korea,julyme,,SKIP,SKIP,non-skin-product,
62024,JULYME Damage Care Perfume Hair Oil 30ml #Full Bloom,"fragrances,hair-oil,hair-care,hair-personal-care",south-korea,julyme,,SKIP,SKIP,non-skin-product,
62026,VT COSMETICS PDRN Capsule Cream 100 50ml,korean-beauty,south-korea,vt-cosmetics,,SKIP,LOW,,L4:skincare-fallback
62030,PURITO Oat Pdrn Gentle Refining Toner 200ml,"korean-beauty,toners-mists",south-korea,purito,,SKIP,LOW,,L4:skincare-fallback
62046,COSRX PEPTIDE-132 Ultra Perfect Hair Bonding Shampoo 200ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,cosrx,peptide,anti-aging-repair|wrinkle,MED,,"L2:peptide→anti-aging-repair,wrinkle"
62058,AXIS-Y Vita Glow Lip Oil (Dreamy Olive),korean-beauty,south-korea,axis-y,,brightening,MED,,"L3:""glow""→brightening"
62062,AXIS-Y Vita Glow Lip Oil (Chilled Berry),korean-beauty,south-korea,axis-y,,brightening,MED,,"L3:""glow""→brightening"
62068,Anua Rice 70 Glow Milky Toner 40ml,"korean-beauty,toners-mists",south-korea,anua,,brightening,MED,,"L3:""glow""→brightening"
62080,NINE LESS Molecule-Clear 5% Lactic Acid Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,nineless,aha,acne-blemish|brightening,MED,,"L2:aha→brightening,acne-blemish"
62082,[NINE LESS] Molecule-Clear 5% Glycolic Acid Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,nineless,aha,acne-blemish|brightening,MED,,"L2:aha→brightening,acne-blemish"
62112,ARENCIA BLACK TEA RICE MOCHI CLEANSER 120G,korean-beauty,south-korea,arencia,,SKIP,LOW,,L4:skincare-fallback
62130,FULLY Rice Dough Mask Cleanser 130ml,korean-beauty,south-korea,fully-rice-dough,,SKIP,LOW,,L4:skincare-fallback
62132,FULLY Red Tomato Jam Pack Cleanser 120ml,korean-beauty,south-korea,fully-red-tomato,,SKIP,LOW,,L4:skincare-fallback
62134,APRIL SKIN PINK ALOE PACK CLEANSER 120g,korean-beauty,south-korea,april-skin,,SKIP,LOW,,L4:skincare-fallback
62144,PURITO SEOUL SEOUL BEST KIT 105ml,korean-beauty,south-korea,purito,,SKIP,LOW,,L4:skincare-fallback
62146,House of Hur Moist Ampoule Blusher 06 Cherry Blossom 10ml,"makeup-cosmetics,korean-beauty,face-makeup,serums-ampoules-essences",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62148,House of Hur Moist Ampoule Blusher 05 Peach Coral 10ml,"makeup-cosmetics,face-makeup,hair-personal-care,personal-hygiene",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62150,House of Hur Moist Ampoule Blusher 04 Lavender Flush 10ml,"makeup-cosmetics,korean-beauty,face-makeup,serums-ampoules-essences",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62152,House of Hur Moist Ampoule Blusher 03 Rose Brown 10ml,"makeup-cosmetics,korean-beauty,face-makeup,serums-ampoules-essences",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62154,House of Hur Moist Ampoule Blusher 02 Deep Plum 10ml,"makeup-cosmetics,korean-beauty,face-makeup,serums-ampoules-essences",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62156,House of Hur Moist Ampoule Blusher 08 Berry Purple 20ml,"makeup-cosmetics,korean-beauty,face-makeup,serums-ampoules-essences",south-korea,house-of-hur,,SKIP,SKIP,non-skin-product,
62158,Mary&#038;May Rice Niacin 10% Triple Vitamin Serum 80ml,"korean-beauty,serums-ampoules-essences",south-korea,mary-may,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
62162,Medicube PDRN PINK NIACINAMAIDE MILKY TONER 150ml,"korean-beauty,toners-mists",south-korea,medicube-pdrn-pink,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
62166,Medicube PDRN PINK NIACINEAMIDE WHIP CLEANSER 120g,korean-beauty,south-korea,medicube-pdrn-pink,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
62172,House of Hur Purifying Cleansing Balm 50ml,"makeup-cosmetics,makeup-remover",south-korea,house-of-hur,,SKIP,LOW,,L4:skincare-fallback
62220,Benton Snail Bee High Content Starter Kit,"skincare-kit-set,korean-beauty,emart-combos",south-korea,benton,,SKIP,LOW,,L4:skincare-fallback
62224,Seapuri Scalpy Hair Serum 20ml,"korean-beauty,hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",south-korea,seapuri-scalpy,,SKIP,LOW,,L4:skincare-fallback
62240,Nizoral Ketoconazole 1% Anti-Dandruff Shampoo 125ml,"shampoos,hair-care,hair-personal-care,personal-hygiene",thailand,nizoral-ketoconazole-1,,SKIP,SKIP,no-signal,
62246,Arencia Rice Mucin Cleanser 120g,korean-beauty,south-korea,arencia,snail-mucin,anti-aging-repair|dryness-hydration,MED,,"L2:snail-mucin→anti-aging-repair,dryness-hydration"
62248,APRIL SKIN REAL CALENDULA PEEL OFF PACK 100g,"wash-off-mask,korean-beauty",south-korea,april-skin,,SKIP,LOW,,L4:skincare-fallback
62254,simplyO Biotin Ampoule for Hair Loss 100ml,"korean-beauty,serums-ampoules-essences,health-wellbeing,beauty-supplements",south-korea,simplyo-biotin,,SKIP,LOW,,L4:skincare-fallback
62256,simplyO Shining Hair Serum (Argan oil) 80ml,"korean-beauty,hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",south-korea,simplyo-shining,,SKIP,LOW,,L4:skincare-fallback
62258,simplyO Biotin Shampoo for Hair Loss Green Breeze 500ml,"shampoos,hair-care,hair-personal-care,health-wellbeing,beauty-supplements",south-korea,simplyo-biotin,,SKIP,SKIP,no-signal,
62260,simplyO Protein Booster Hair Treatment Green Breeze 100ml,"korean-beauty,hair-care,serums-ampoules-essences,hair-personal-care,hair-treatments",south-korea,simplyo-protein,,SKIP,LOW,,L4:skincare-fallback
62262,simplyO Refreshing Scalp Shampoo Green Breeze 100ml,"shampoos,hair-care,hair-personal-care",south-korea,simplyo-refreshing-scalp,,SKIP,SKIP,no-signal,
62282,Dr. Althea Pure Grinding Cleansing Balm 50ml,"makeup-cosmetics,makeup-remover",south-korea,dr-althea,,SKIP,LOW,,L4:skincare-fallback
62284,ARENCIA Fresh Red Smoothie Serum 30 50g,"korean-beauty,serums-ampoules-essences",south-korea,arencia,,SKIP,LOW,,L4:skincare-fallback
62294,Eqqualberry Swimming Pool Ampoule 50ml,"korean-beauty,serums-ampoules-essences",south-korea,eqqualberry-swimming-pool,,SKIP,LOW,,L4:skincare-fallback
62306,Celimax Noni Ultimate Eye Cream 20ml,"eye-care,korean-beauty",south-korea,celimax-noni-ultimate,,SKIP,LOW,,L4:skincare-fallback
62308,NINE LESS Ever-Youth Dual Effect Eye Cream 20ml,"eye-care,korean-beauty",south-korea,nineless,,SKIP,LOW,,L4:skincare-fallback
62310,Celimax The Real Noni Energy Ampoule 30ml,"korean-beauty,serums-ampoules-essences",south-korea,celimax-the-real,,SKIP,LOW,,L4:skincare-fallback
62314,ksecret Real Vita C Secret Ampoule 15ml,"korean-beauty,serums-ampoules-essences",south-korea,ksecret,,SKIP,LOW,,L4:skincare-fallback
62318,Athena Beaute Cotton Wool Cosmetic Pad (80 pcs),,china,xyz,,SKIP,SKIP,no-signal,
62342,Benton PHA Peeling Toner 150ml,"korean-beauty,toners-mists",south-korea,benton,,SKIP,LOW,,L4:skincare-fallback
62360,EQQUALBERRY Swimming Pool Daily Facial Toner 300ml,"korean-beauty,toners-mists",south-korea,eqqualberry-swimming-pool,,SKIP,LOW,,L4:skincare-fallback
62370,Medicube PDRN BOOSTER GEL 300ML,"korean-beauty,serums-ampoules-essences",south-korea,medicube-pdrn,,SKIP,LOW,,L4:skincare-fallback
62372,Medicube Beauty device AGE-R BOOSTER PRO EX,"korean-beauty,serums-ampoules-essences",south-korea,medicube-beauty,,SKIP,LOW,,L4:skincare-fallback
62396,Rom&#038;nd THE JUICY LASTING TINT 17 DARK COCONUT,korean-beauty,south-korea,rom038nd-the-juicy,,SKIP,LOW,,L4:skincare-fallback
62402,House of Hur Weightless Sun Fluid 50ml,korean-beauty,south-korea,house-of-hur,,SKIP,LOW,,L4:skincare-fallback
62412,FULLY Green Tomato Toner 250ml,"korean-beauty,toners-mists",south-korea,fully-green-tomato,,SKIP,LOW,,L4:skincare-fallback
62418,FULLY Green Tomato Clay Pack Cleanser 120ml,korean-beauty,south-korea,fully-green-tomato,,SKIP,LOW,,L4:skincare-fallback
62424,RETURNU Deep Comfort Cream 50ml,korean-beauty,south-korea,returnu,,SKIP,LOW,,L4:skincare-fallback
62428,RETURNU Deep Comfort Ampoule 30ml,"korean-beauty,serums-ampoules-essences",south-korea,returnu,,SKIP,LOW,,L4:skincare-fallback
62432,RETURNU Vita Tone Foam Cleanser 120ml,"korean-beauty,face-cleansers",south-korea,returnu,,SKIP,LOW,,L4:skincare-fallback
62438,RETURNU Vita Tone Cream 50ml,korean-beauty,south-korea,returnu,,SKIP,LOW,,L4:skincare-fallback
62440,INSTREE ONION SPECIAL BOX,korean-beauty,south-korea,instree-onion-special,,SKIP,LOW,,L4:skincare-fallback
62442,Frudia My Orchard Peach Body Wash 30g,"body-wash,hair-personal-care,bath-body",south-korea,fruida,,SKIP,LOW,,L4:skincare-fallback
62470,IZEZE Black Cumin NPB Bliss Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,izeze,,SKIP,LOW,,L4:skincare-fallback
62474,IZEZE Black Cumin NTP Bliss Cleansing Oil 200ml,"makeup-cosmetics,makeup-remover",south-korea,izeze,,SKIP,LOW,,L4:skincare-fallback
62516,APLB Glutathione Niacinamide Body Wash 300ml,"korean-beauty,body-wash,hair-personal-care,bath-body,health-wellbeing,beauty-supplements",south-korea,aplb,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
62534,Heimish RX AMINO KERATIN HEAT PROTECTING LEAVE IN TREATMENT 150ml,korean-beauty,south-korea,heimish-rx-amino,,SKIP,LOW,,L4:skincare-fallback
62536,Heimish RX Amino Biotin Revitalizing Shampoo 400ml,"shampoos,korean-beauty,hair-care,hair-personal-care,health-wellbeing,beauty-supplements",south-korea,heimish-rx-amino,,SKIP,LOW,,L4:skincare-fallback
62544,Dr.ForHair UNOVE Volume Up Curling Fixer 200ml,korean-beauty,south-korea,drforhair-unove-volume,,SKIP,LOW,,L4:skincare-fallback
62546,Dr.ForHair UNOVE Volume Up Curling Essence 147ml,"korean-beauty,serums-ampoules-essences",south-korea,drforhair-unove-volume,,SKIP,LOW,,L4:skincare-fallback
62548,Dr.ForHair UNOVE Heating Guard No-Wash Treatment 147ml,korean-beauty,south-korea,drforhair-unove-heating,,SKIP,LOW,,L4:skincare-fallback
62572,Mixsoon Bean Cream Mini 15ml,korean-beauty,south-korea,mixsoon,,SKIP,LOW,,L4:skincare-fallback
62582,Nineless MELA-PRO Rice &#038; TXA Toner 200ml,"korean-beauty,toners-mists",south-korea,nineless-mela-pro-rice,,SKIP,LOW,,L4:skincare-fallback
